ISBN,TITLE,ANALYZE,$ USED,$ NEW,$ AMAZON,$ TRADE-IN,# USED,# NEW,RANK,AVG. RANK,PUB DATE
1119583551,The Art of Currency Trading: A Professio…,,42.38,44.62,51.35,No Value,13,21,"78,569","72,665",2019
1433549654,Christian Ethics: An Introduction to Bib…,,37.65,39.66,39.66,No Value,13,33,"99,451","72,718",2018
1597499897,Practical Lock Picking: A Physical Penet…,,28.86,34.95,34.96,No Value,9,11,"62,210","72,738",2012
789324466,Sporting Dog and Retriever Training: The…,,25.79,45.68,50,No Value,24,20,"56,073","72,771",2012
1593278888,C++ Crash Course: A Fast-Paced Introduct…,,35.99,40.44,45.07,No Value,18,32,"60,952","72,798",2019
1506698026,Anatomy and Physiology by OpenStax (pape…,,38.23,41.6,41.6,No Value,12,1,"66,941","72,863",2013
1947314092,40th Edition Blue Book of Gun Values,,29.95,52.18,52.18,No Value,12,1,"86,837","72,873",2019
393706133,Sensorimotor Psychotherapy: Intervention…,,42.29,42.32,42.33,No Value,19,29,"63,957","72,885",2015
1454840951,Crunchtime: Torts (Emanuel Crunchtime),,27.18,29.28,43.62,No Value,16,15,"52,974","72,969",2015
145489136X,Criminal Procedure: The Constitution and…,,52.3,55.05,55.07,No Value,3,13,"47,907","73,085",2019
032339129X,Certification and Core Review for Neonat…,,78.98,74.93,93.95,No Value,10,17,"56,685","73,134",2016
842340351,Life Application Study Bible NKJV,,13.92,37.99,37.99,No Value,44,28,"50,385","73,188",2000
525622225,The Making of Outlander: The Series: The…,,29.98,31.37,31.41,No Value,8,23,"73,986","73,191",2019
470959266,Textbook for the Veterinary Assistant,,47.3,48.2,52,No Value,17,28,"115,238","73,238",2014
1536202479,Sing a Song of Seaso A Nature Poem for E…,,38.86,37.91,40,No Value,5,11,"22,229","73,252",2018
826135196,Trauma Certified Registered Nurse (TCRN)…,,57.4,47.9,50.75,No Value,9,12,"71,721","73,282",2017
8305013,Fortnum & Mason: Christmas & Other Winte…,,34.65,35,35,No Value,4,8,"39,373","73,339",2019
161091743X,"Holistic Management, Third Edition: A Co…",,32.61,35,35,No Value,8,9,"110,640","73,444",2016
1626234574,Cosmetic Injection Techniques: A Text an…,,114.94,81.81,115.29,No Value,4,23,"38,151","73,447",2019
718079876,"KJV, The King James Study Bible, Leather…",,57.35,55.99,55.99,No Value,8,18,"52,317","73,548",2017
976136716,Blood Chemistry and CBC Analysis: Clinic…,,58.32,58.33,58.33,No Value,14,12,"89,954","73,567",2004
134080416,Style: Lessons in Clarity and Grace,,56.4,56.99,56.99,No Value,7,4,"101,781","73,581",2016
1433555905,ESV Large Print Personal Size Bible (Tru…,,21.2,34.48,34.49,No Value,18,25,"58,672","73,586",2017
393639037,The Enjoyment of Music (Thirteenth Editi…,,39.86,103.69,103.69,No Value,74,10,"72,133","73,803",2018
967633281,"Guide to Federal Pharmacy Law, 9th Editi…",,52.77,48.86,59.28,No Value,13,5,"77,324","73,811",2016
1118404955,Facilitator's Guide to Participatory Dec…,,33.03,39.3,39.43,No Value,19,14,"59,568","73,836",2014
1496433467,Tyndale NLT Inspire PRAISE Bible (Large …,,51.22,52.22,52.22,No Value,8,20,"63,485","73,863",2018
1433600358,"KJV Study Bible, Saddle Brown LeatherTou…",,40.52,71.31,71.31,No Value,6,3,"72,123","73,928",2012
1442499036,The Skinjacker Trilogy: Everlost; Everwi…,,65.69,38.99,38.99,No Value,3,2,"28,599","74,097",2013
3836538725,Sebastiao Salgado. GENESIS,,34.86,51.8,52.11,No Value,30,10,"50,228","74,137",2013
393603121,The Norton Anthology of English Literatu…,,58.97,72.87,79.72,No Value,28,20,"87,713","74,144",2018
262018020,Machine Learning: A Probabilistic Perspe…,,56.16,67.68,106.7,No Value,29,32,"55,730","74,249",2012
1439914869,"The Man-Not: Race, Class, Genre, and the…",,28.84,30.89,31.44,No Value,16,26,"150,898","74,255",2017
321909100,Conceptual Physics,,97.39,158.49,158.49,No Value,43,5,"92,536","74,259",2014
1616551607,The Sky: The Art of Final Fantasy Slipca…,,55.86,57.16,57.18,No Value,13,20,"60,488","74,264",2013
1319057446,A Writer's Reference,,54.49,68.97,80.68,No Value,51,18,"72,307","74,275",2017
